CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
24175	45126	2105	0.7457	-59.982
18850	45126	2105	0.7521	-89.004
40715	45126	2105	0.7989	58.042
45126	47862	2105	0.7486	-53.035
24175	24497	2105	0.7452	59.031
24175	40715	2105	0.7308	-118.024
18850	24175	2105	0.8893	-29.021
18850	24497	2105	0.8025	30.010
84969	86908	2107	0.9497	45.059
14475	20492	2108	0.969	-13.989
14475	15251	2108	0.8236	-196.935
50041	50568	2109	0.8334	-1.998
50568	65810	2109	0.83	22.006
39266	50041	2109	0.9121	-17.966
32942	39266	2109	0.8793	18.010
48240	67563	2110	0.7678	0.000
43857	51022	2120	0.9156	-14.016
60022	67512	2121	0.9471	-58.042
59081	66737	2121	0.9463	-58.042
60022	66737	2121	0.943	-14.016
43766	44938	2124	0.7203	16.014
44938	59496	2124	0.7092	-16.014
43766	54699	2124	0.8785	-14.016
43766	59496	2124	0.9887	0.000
54699	59496	2124	0.8833	14.016
6	98896	2127	0.8675	-0.000
56884	61096	2133	0.8273	-17.036
44522	44876	2133	0.8648	12.000
44876	46351	2133	0.867	12.000
44876	48861	2133	0.8276	-54.011
44876	61096	2133	0.8267	13.979
44522	46351	2133	0.8914	24.000
44522	48861	2133	0.8714	-42.011
46351	76707	2133	0.8632	-41.973
73625	76057	2133	0.8235	-54.009
38139	73625	2133	0.7986	15.995
68514	73625	2133	0.8934	14.016
44102	73625	2133	0.8154	-17.271
61096	73625	2133	0.8645	31.990
61096	68514	2133	0.8716	17.974
61096	76057	2133	0.8238	-22.019
68514	70798	2133	0.8332	-3.995
12098	41352	2135	0.8241	9.958
12098	62328	2135	0.8175	-24.045
15917	41320	2136	0.9654	0.000
16811	23858	2140	0.9373	-32.026
16811	19131	2140	0.9273	1.979
19131	21203	2140	0.9223	10.020
19131	49106	2140	0.9228	-42.010
16811	17751	2140	0.9358	26.016
16811	20812	2140	0.966	14.016
16811	21203	2140	0.9634	12.000
16811	32034	2140	0.926	-46.005
49091	49106	2140	0.9589	-14.016
10664	14833	2140	0.961	-14.016
14833	21203	2140	0.9211	-12.000
14833	41438	2140	0.9255	18.011
17751	20812	2140	0.9646	-12.000
17751	21203	2140	0.9639	-14.016
17751	41438	2140	0.9249	15.995
20812	21203	2140	0.9205	-2.016
21203	41438	2140	0.9336	30.011
10664	11146	2140	0.9459	14.016
11343	20812	2140	0.9403	0.000
12559	41438	2140	0.9673	-0.000
20812	41438	2140	0.9296	27.995
46389	50265	2141	0.8249	42.010
7351	8875	2145	0.7209	42.011
86576	86659	2150	0.9047	15.995
47253	49928	2154	0.9691	-58.042
48720	49928	2154	0.8397	-176.105
49928	53268	2154	0.9327	-58.042
43090	49928	2154	0.9035	-116.084
47253	53268	2154	0.9248	-116.084
43090	53268	2154	0.8596	-174.127
43090	45723	2154	0.8804	118.063
43090	47253	2154	0.9298	-58.042
43090	48720	2154	0.8556	60.020
47253	48720	2154	0.8525	118.063
45723	48720	2154	0.9456	-58.042
45723	47253	2154	0.8746	-176.105
84006	93825	2155	0.9075	33.964
93825	94029	2155	0.8566	2.015
68071	71441	2156	0.9409	17.026
83952	87948	2160	0.8066	-17.028
57218	66576	2161	0.8957	-14.016
66490	67006	2163	0.9506	1.997
67006	76354	2163	0.9439	-14.016
12050	29106	2165	0.9348	56.063
12774	29106	2165	0.9589	0.000
29106	30231	2165	0.8708	-56.063
29106	43531	2165	0.9106	-56.063
12050	12774	2165	0.9106	56.063
12774	43531	2165	0.8718	-56.063
12050	30231	2165	0.9643	0.000
30231	43531	2165	0.9921	0.000
12050	43531	2165	0.9792	0.000
68631	71482	2172	0.8379	15.995
71482	76949	2172	0.9826	-28.031
68631	73384	2172	0.9327	-28.031
73384	76949	2172	0.8065	15.995
87125	97237	2173	0.9718	-0.000
24593	28857	2175	0.979	-143.059
21288	24593	2175	0.9858	-143.058
57688	60765	2178	0.8739	58.042
48909	51104	2188	0.873	17.026
58828	58852	2189	0.7899	-14.016
73833	74910	2190	0.963	-14.016
74910	87192	2190	0.8766	-14.016
73833	87192	2190	0.9028	-28.031
86237	87751	2191	0.9501	88.052
87751	89500	2191	0.9465	-28.033
89500	89686	2191	0.9619	-44.026
7991	40885	2192	0.7254	-166.172
72451	79573	2193	0.8409	-28.031
3012	18005	2199	0.7529	-14.015
10609	15575	2200	0.7024	-26.016
42990	43960	2204	0.8976	18.010
43960	94791	2204	0.8622	-18.010
85130	89922	2204	0.9467	-35.977
42990	85130	2204	0.8782	-185.142
42990	94791	2204	0.9165	0.000
85130	94791	2204	0.856	185.142
51371	59228	2209	0.9098	-14.016
13978	48112	2211	0.7648	0.000
12192	32042	2212	0.9024	28.033
32042	37188	2212	0.9186	-18.010
38550	49448	2213	0.8648	1.979
41838	49448	2213	0.9888	-14.016
43810	49448	2213	0.9928	15.995
38550	41838	2213	0.9961	15.995
41838	43810	2213	0.8641	-30.010
38550	43810	2213	0.9945	-14.016
346	441	2220	0.9012	23.016
62154	74065	2231	0.9355	-92.004
6678	7037	2233	0.7525	14.016
47926	58061	2235	0.9044	14.016
60777	65132	2238	0.9684	16.031
65132	72630	2238	0.9351	-30.048
19436	60777	2238	0.9435	78.000
60777	72630	2238	0.8735	-14.017
79199	84306	2239	0.883	21.984
37202	58810	2242	0.8493	1.979
38946	58810	2242	0.8689	-0.002
84320	86213	2247	0.8968	-2.016
14767	21279	2248	0.908	33.984
14767	29620	2248	0.8893	19.968
4442	14767	2248	0.898	-33.984
21279	29620	2248	0.9818	-14.016
4442	21279	2248	0.9929	0.000
4442	29620	2248	0.9784	-14.016
84469	85619	2249	0.9604	-60.020
51879	61837	2252	0.8865	28.032
22581	27517	2253	0.7467	-31.992
22581	38635	2253	0.8033	-14.016
22581	69118	2253	0.7559	-56.027
13255	72778	2254	0.721	54.047
15462	18526	2255	0.7997	15.995
7409	7726	2255	0.8025	-14.016
7726	11021	2255	0.9486	-14.016
11021	18526	2255	0.7441	-14.016
86257	87770	2257	0.8675	-58.042
87770	88852	2257	0.8606	-58.042
63575	63756	2258	0.897	-18.011
63756	64777	2258	0.9468	-18.011
63756	79997	2258	0.9252	-36.021
64777	79997	2258	0.9519	-18.011
63575	64777	2258	0.8656	-36.021
46516	57581	2260	0.734	-18.010
97403	97578	2262	0.9674	-15.995
97403	98047	2262	0.9649	-14.015
88988	97403	2262	0.9414	15.996
88988	97578	2262	0.9633	0.001
97741	97757	2263	0.9105	-28.031
68119	76082	2265	0.9286	116.082
55082	76082	2265	0.9334	44.025
66038	76082	2265	0.9591	58.041
55082	66038	2265	0.9445	-14.016
55082	74005	2265	0.9682	-58.042
68119	74005	2265	0.9364	14.016
66038	74005	2265	0.9236	-44.026
66038	68119	2265	0.9856	-58.042
21541	48491	2267	0.7882	-0.018
77478	77850	2268	0.8939	56.062
56988	60987	2271	0.8299	-2.016
40441	56988	2271	0.7814	18.011
18939	26220	2271	0.8064	-35.976
26220	40441	2271	0.7963	-28.032
68181	68203	2272	0.7856	-58.007
59659	68203	2272	0.8833	-14.017
33981	59659	2272	0.7248	34.006
54125	59659	2272	0.75	-58.005
59659	68181	2272	0.7198	43.990
33981	34971	2272	0.7324	43.990
34971	39956	2272	0.7568	-58.005
34971	54125	2272	0.7384	48.021
34971	68181	2272	0.7343	34.006
54125	68181	2272	0.9443	-14.016
33981	39956	2272	0.9007	-14.016
82465	87672	2275	0.9295	44.026
4571	5022	2275	0.9136	-18.010
4571	39237	2275	0.9001	21.003
8887	17311	2275	0.9646	-132.079
8887	39237	2275	0.9643	1.979
39237	87672	2275	0.9439	-128.120
10942	14895	2276	0.7744	30.011
10942	18382	2276	0.891	-14.016
10942	21881	2276	0.8007	74.000
20047	21881	2276	0.9108	-18.011
18382	20047	2276	0.7768	106.027
11540	21881	2276	0.906	-14.016
14895	18382	2276	0.7579	-44.026
18382	21881	2276	0.8441	88.016
45542	47219	2280	0.9623	-18.011
25198	59460	2282	0.7834	-165.137
1184	95649	2283	0.8618	0.001
15782	34349	2290	0.7134	15.022
67206	78998	2291	0.981	-56.063
76100	85397	2294	0.9391	-26.015
76100	97852	2294	0.915	-28.031
85397	97852	2294	0.8907	-2.016
12172	35623	2295	0.8271	-94.079
13073	35623	2295	0.8532	-80.063
12172	13073	2295	0.9015	-14.016
1986	13073	2295	0.8462	-14.015
1986	12172	2295	0.942	0.000
79269	79409	2296	0.8352	46.042
83094	84644	2297	0.9756	14.016
9040	10259	2299	0.8911	14.016
75300	96213	2301	0.8618	-156.248
75300	96456	2301	0.8633	-138.238
66201	75300	2301	0.926	43.043
67631	75300	2301	0.8541	27.048
66201	96456	2301	0.8591	-95.195
67631	96456	2301	0.8174	-111.190
94452	96456	2301	0.7698	15.995
96213	96456	2301	0.9789	18.010
70404	94644	2301	0.7572	-99.189
94644	97483	2301	0.8279	-2.015
66201	67631	2301	0.9419	15.995
67631	96213	2301	0.8098	-129.200
64471	66201	2301	0.8692	-2.016
64471	70404	2301	0.7692	-4.032
94452	96213	2301	0.7798	-2.016
66201	96213	2301	0.8553	-113.206
66201	70404	2301	0.869	-2.016
70404	97483	2301	0.7421	-101.204
78159	78633	2302	0.8956	-17.027
38605	78633	2302	0.7498	-12.036
3458	3682	2304	0.8653	-14.016
30818	31673	2308	0.8597	-44.026
30818	33858	2308	0.823	-132.079
31673	33858	2308	0.818	-88.053
53451	53544	2316	0.8065	1.997
74146	83319	2321	0.9671	-54.047
83319	83663	2321	0.8553	72.001
74146	83663	2321	0.8575	17.954
92019	92701	2322	0.815	-58.047
92019	93384	2322	0.8264	-116.089
92019	93984	2322	0.8281	-174.124
92701	93384	2322	0.9487	-58.042
92701	93984	2322	0.893	-116.077
92701	94600	2322	0.8227	-174.103
91690	92701	2322	0.7684	-4.962
93384	93984	2322	0.9441	-58.035
93384	94600	2322	0.8644	-116.061
91690	93384	2322	0.7881	-63.004
91690	93984	2322	0.7748	-121.039
91690	94600	2322	0.7464	-179.065
93984	94600	2322	0.895	-58.026
59636	61820	2327	0.9076	-28.031
58663	66865	2329	0.8523	15.995
18115	21783	2331	0.8737	30.010
71172	75648	2335	0.8222	34.992
18153	25726	2339	0.9548	-44.024
92416	93242	2340	0.9704	-15.972
81017	86362	2350	0.9485	-45.947
79085	81017	2350	0.9373	45.984
73200	78182	2351	0.9996	-0.002
71866	73200	2351	0.9902	-28.029
71866	78182	2351	0.991	-28.031
37809	46195	2352	0.8848	-14.016
43615	58196	2354	0.8738	26.015
38673	58196	2354	0.8669	-0.000
39900	61838	2355	0.8873	-0.001
333	1078	2357	0.7355	40.990
27013	38149	2359	0.8374	18.010
57615	64446	2360	0.9205	18.010
6024	7801	2364	0.9315	15.995
5461	20333	2366	0.9983	0.000
30752	40648	2371	0.9029	-14.015
11203	27490	2375	0.977	0.000
11203	78838	2375	0.9828	0.000
11203	87070	2375	0.827	17.027
78838	87070	2375	0.8266	17.026
27490	78838	2375	0.9912	0.000
27490	87070	2375	0.7966	17.026
81809	83433	2379	0.878	53.048
23061	28952	2380	0.7431	-13.006
25777	28952	2380	0.9328	-44.026
27311	28952	2380	0.9465	44.026
25777	27311	2380	0.8932	-88.052
23061	25777	2380	0.755	31.020
23061	34863	2380	0.8784	22.011
27539	34863	2380	0.7104	61.051
27539	31412	2380	0.8506	-44.026
23061	31412	2380	0.7854	-83.066
67477	68167	2381	0.8383	3.994
67477	68221	2381	0.8946	1.997
68167	68221	2381	0.9327	-1.997
68919	69528	2382	0.8635	-0.003
75499	86189	2387	0.9184	-54.046
77391	86189	2387	0.8882	-188.137
54279	54541	2395	0.9917	-17.027
34182	47936	2396	0.872	18.010
26912	47936	2396	0.842	32.026
26912	34182	2396	0.9666	14.016
34685	69185	2397	0.9279	-14.052
96920	96999	2399	0.9615	88.053
28527	28753	2401	0.7478	-174.103
28462	32660	2401	0.7269	-18.010
28527	32660	2401	0.7151	-9.005
28462	28527	2401	0.8453	-9.005
75355	80899	2402	0.7479	-14.015
71382	72838	2403	0.8332	35.977
55043	71382	2403	0.7174	-35.977
55043	72838	2403	0.8301	0.000
61604	66103	2406	0.8087	-91.937
51841	61604	2406	0.7231	3.954
54033	66554	2407	0.9017	76.053
47221	54025	2410	0.9652	-58.042
3908	4260	2413	0.9469	-14.016
4260	4726	2413	0.8584	71.038
3908	4726	2413	0.8083	57.022
10944	14083	2419	0.9572	74.037
32805	72624	2423	0.8884	-14.016
53177	72624	2423	0.9032	-14.016
22693	43638	2424	0.8468	-42.047
23446	43638	2424	0.8016	-44.063
21283	22693	2424	0.9077	15.000
22693	23446	2424	0.8805	2.016
46411	53351	2425	0.8403	-42.047
46411	70802	2425	0.7406	-43.031
46411	79690	2425	0.7767	-20.063
53351	79690	2425	0.943	21.984
70802	79690	2425	0.8408	22.968
82112	84240	2427	0.8511	-17.027
73173	84240	2427	0.8661	27.994
1703	2152	2428	0.9169	-14.016
2152	2522	2428	0.8685	-88.016
1434	2522	2428	0.8721	-44.026
1703	2522	2428	0.8951	-102.032
66827	75877	2434	0.9578	28.031
60711	66827	2434	0.7503	-44.026
50881	70126	2437	0.9695	-17.966
31019	70126	2437	0.7439	-156.035
59008	70126	2437	0.8376	-12.987
64038	70126	2437	0.9658	-35.977
31019	50881	2437	0.8164	-138.068
31019	59008	2437	0.7851	-143.048
31019	64038	2437	0.8159	-120.058
50881	59008	2437	0.9017	-4.979
50881	64038	2437	0.9706	18.010
59008	64038	2437	0.8989	22.990
46701	52522	2438	0.9086	-14.017
75854	82816	2443	0.8869	121.074
36055	63920	2443	0.8793	1.980
36055	82816	2443	0.766	195.057
48036	63948	2445	0.9758	-14.015
63948	84875	2445	0.8528	32.026
63948	87661	2445	0.7699	144.094
48036	87661	2445	0.7932	130.079
64094	87661	2445	0.8089	18.047
84875	87358	2445	0.8105	-40.031
12921	20847	2450	0.8377	18.011
1980	3562	2452	0.9262	-14.016
90763	93084	2453	0.8864	-116.084
92007	93084	2453	0.867	-58.043
90763	92007	2453	0.9281	-58.041
84435	84631	2454	0.771	32.026
56754	70468	2457	0.9656	-28.031
14427	16994	2463	0.936	-162.053
5923	16994	2463	0.9602	-42.011
14261	14427	2463	0.9642	-60.022
5366	14427	2463	0.9546	-42.011
5923	14427	2463	0.8956	120.042
5366	5923	2463	0.9415	-162.053
5366	14261	2463	0.9761	18.011
5923	14261	2463	0.8839	180.063
32623	45939	2464	0.888	-56.026
39835	48559	2466	0.8996	-26.015
39835	54329	2466	0.8656	-17.070
53810	76171	2467	0.8208	72.022
95522	97426	2468	0.9179	-28.031
96484	97426	2468	0.9627	-14.016
95522	96484	2468	0.9724	-14.016
47979	49752	2470	0.9106	17.026
74202	77431	2471	0.9458	-14.016
32168	46024	2471	0.9846	-14.016
30838	74839	2471	0.9276	-182.128
32168	77431	2471	0.9865	-56.063
74839	77431	2471	0.9176	106.951
61498	80144	2472	0.9662	-28.031
87089	88902	2477	0.9848	-58.042
62708	63067	2479	0.9214	0.335
62708	63228	2479	0.8458	-36.025
63067	63228	2479	0.8698	-36.360
25695	27504	2480	0.8987	27.011
78424	83575	2489	0.8159	-28.031
78424	85066	2489	0.8666	-76.116
78424	86522	2489	0.9529	-42.047
83575	86522	2489	0.8232	-14.016
85066	86522	2489	0.8908	34.069
83575	85066	2489	0.7748	-48.085
3580	14050	2490	0.8402	0.001
26683	36275	2495	0.9104	-28.031
29177	36275	2495	0.9282	14.016
4007	22829	2500	0.8572	-2.016
3597	14063	2504	0.9227	30.011
63322	81178	2505	0.9393	-18.009
86700	88288	2514	0.9872	-28.031
86387	86700	2514	0.8343	14.016
12674	23719	2519	0.8475	-38.018
7221	12674	2519	0.84	-16.031
24493	33977	2522	0.9253	-14.016
11386	29659	2523	0.8475	-28.031
82553	83798	2524	0.9145	44.026
34508	36659	2532	0.9602	-44.026
86852	96170	2533	0.9856	0.000
91979	96170	2533	0.9399	-63.962
86852	91979	2533	0.9291	63.962
49934	62379	2538	0.9318	-14.016
16085	20510	2543	0.9682	-44.027
20510	31749	2543	0.9539	-88.053
4127	6592	2545	0.8647	-14.016
18768	36403	2547	0.8842	14.016
61670	78894	2550	0.9217	-14.016
40187	41955	2551	0.9039	14.016
41955	45184	2551	0.9148	-48.000
48155	49617	2554	0.958	88.052
58402	60174	2556	0.882	-42.047
9193	13508	2560	0.8217	14.015
78604	84613	2563	0.796	-133.985
78604	79057	2563	0.7223	-46.039
2972	17475	2571	0.7905	-14.016
90100	91648	2574	0.7778	-1.997
90117	91648	2574	0.72	-109.066
91605	91648	2574	0.8151	-111.062
90100	90228	2574	0.9248	111.063
90228	91605	2574	0.9266	-1.997
90100	91605	2574	0.9607	109.065
90117	91605	2574	0.8034	1.997
90100	90117	2574	0.7705	107.069
35580	37544	2575	0.9515	-44.026
12987	21699	2578	0.8715	-14.015
74127	80905	2579	0.8994	-14.017
49774	66896	2582	0.9679	32.026
49294	62125	2583	0.7661	50.037
62125	68945	2583	0.8937	-46.042
62125	69993	2583	0.9747	-14.016
68945	69993	2583	0.9624	32.026
52358	79262	2585	0.997	0.000
79393	86295	2586	0.9584	-14.016
58055	79393	2586	0.8639	15.996
58870	79393	2586	0.902	-28.031
26904	50408	2591	0.9077	0.003
85269	91281	2595	0.8914	-14.016
87023	91281	2595	0.843	14.016
90433	91281	2595	0.9123	32.026
25737	28009	2596	0.8165	-33.984
47632	61682	2598	0.9092	0.000
61682	81044	2598	0.8616	-2.016
47632	81044	2598	0.8777	-2.016
47632	84605	2598	0.8431	-14.016
10690	12486	2599	0.8057	-45.058
5043	8127	2605	0.873	-14.016
66264	67541	2606	0.86	133.113
27343	32890	2607	0.9308	-1.979
32890	42265	2607	0.9658	-14.016
32890	66712	2607	0.9692	-14.016
70610	85164	2607	0.9402	-142.099
81148	85164	2607	0.9326	-17.027
82021	85164	2607	0.9561	-31.042
69351	82021	2607	0.9272	-128.084
81148	82021	2607	0.9211	14.016
69351	70610	2607	0.9405	-17.027
42265	66712	2607	0.9943	0.000
42265	69351	2607	0.9789	-14.016
66712	69351	2607	0.9798	-14.016
88217	92341	2609	0.7063	71.104
87690	88217	2609	0.8852	44.026
87690	93299	2609	0.8496	177.136
88217	93299	2609	0.8975	133.110
6011	8878	2612	0.7418	185.116
31566	36274	2615	0.9834	-88.052
20029	34459	2616	0.7933	-28.031
23524	34459	2616	0.7886	-14.016
14455	18061	2618	0.95	14.016
23418	63703	2622	0.9399	-42.010
30689	63703	2622	0.9017	-27.995
53562	63703	2622	0.9284	0.995
63703	65878	2622	0.9408	14.016
23418	65878	2622	0.9714	-27.995
23418	30689	2622	0.9156	-14.016
43448	49528	2624	0.9428	-14.016
57473	62185	2626	0.8949	-18.011
41626	57473	2626	0.8729	80.026
41626	78566	2626	0.8938	-26.016
41626	80060	2626	0.8749	-15.995
78566	80060	2626	0.8631	10.021
7662	8831	2627	0.9264	-0.048
59793	77568	2633	0.7299	33.961
64935	64938	2633	0.9073	-1.997
64935	77568	2633	0.7069	51.927
64938	77568	2633	0.7112	53.924
19566	38026	2651	0.9827	0.000
30082	36129	2661	0.7226	-18.011
26754	36129	2661	0.7233	67.000
43620	68638	2662	0.9236	-42.011
43620	43733	2662	0.8683	1.998
32763	43620	2662	0.8218	15.995
43620	43737	2662	0.7645	-1.998
53983	60277	2667	0.9114	2.015
53983	84952	2667	0.9357	-42.046
26997	40023	2671	0.9468	0.000
1575	10073	2679	0.9948	0.000
29229	48609	2688	0.8615	-18.011
46469	48609	2688	0.7404	-9.984
54907	58785	2695	0.9814	-58.042
17400	41544	2695	0.9455	-114.018
41544	54907	2695	0.9511	-116.085
67059	69299	2702	0.8016	176.105
67059	68407	2702	0.7902	86.091
11024	98504	2704	0.8317	33.952
81774	98504	2704	0.9295	-0.000
656	98504	2704	0.9767	-0.000
11024	81774	2704	0.7636	33.952
656	11024	2704	0.8381	-33.952
656	81774	2704	0.9061	0.000
20647	25263	2712	0.9423	-14.015
23368	25263	2712	0.8398	-71.037
20647	23368	2712	0.844	57.022
2108	22338	2714	0.9482	0.000
20807	22338	2714	0.9502	-12.000
2893	4867	2715	0.9547	18.010
78128	86696	2718	0.9811	-84.096
80753	81111	2723	0.7427	129.152
48341	61651	2725	0.8892	-14.016
87725	92108	2727	0.7975	-56.065
65233	65771	2733	0.8792	-0.003
65233	73504	2733	0.8608	-28.034
65771	73504	2733	0.9558	-28.031
49859	72310	2735	0.9974	-174.126
57783	72310	2735	0.997	-116.084
49859	64114	2735	0.9933	-116.084
12954	60847	2736	0.8709	-14.016
12954	16329	2736	0.8731	18.010
12954	17152	2736	0.8764	-17.027
15805	18532	2739	0.7452	-15.995
18532	27613	2739	0.7426	-52.068
72160	83116	2740	0.8912	18.010
17538	29498	2741	0.8198	-12.037
29498	37570	2741	0.8605	-14.015
29294	30712	2743	0.9466	-44.026
68376	68408	2750	0.9765	58.042
71303	77892	2761	0.869	45.058
71303	83111	2761	0.9143	-42.011
15795	34878	2764	0.9024	-14.016
15795	38474	2764	0.9948	0.000
28927	34878	2764	0.966	31.964
34878	38474	2764	0.8983	14.016
15814	23254	2770	0.9115	-14.016
1405	8009	2776	0.8341	0.000
8009	10704	2776	0.7832	15.000
90904	92277	2784	0.9511	-32.026
92277	93124	2784	0.9296	-14.016
86695	90904	2784	0.8808	-12.000
86695	93124	2784	0.887	-58.042
90904	93124	2784	0.9408	-46.042
38099	81154	2790	0.7918	-76.031
79697	81154	2790	0.8545	14.016
81154	85970	2790	0.8646	76.032
81154	95770	2790	0.8851	0.000
79697	95770	2790	0.7516	14.016
85970	95770	2790	0.7543	-76.031
38099	85970	2790	0.8373	0.000
79697	85970	2790	0.7202	90.047
22133	22514	2792	0.9099	14.015
55647	56830	2796	0.9826	-48.846
55647	56980	2796	0.9582	11.060
56830	56980	2796	0.9609	59.906
70838	79610	2803	0.8775	-26.052
81582	87969	2804	0.847	-157.112
14798	40732	2805	0.9918	0.000
45502	51661	2808	0.9245	-44.027
62152	64039	2810	0.8787	14.016
20222	27751	2815	0.7214	-0.036
23640	27751	2815	0.8049	13.980
20222	23640	2815	0.7606	-14.016
49913	56914	2817	0.8398	0.036
1141	2243	2822	0.9277	2.016
4298	13406	2822	0.9765	-14.016
4298	12956	2822	0.9005	-77.911
1141	3060	2822	0.9229	27.047
3060	4298	2822	0.9798	30.011
1450	2880	2822	0.9626	-13.032
1450	4540	2822	0.9894	14.016
4298	4820	2822	0.9264	18.011
4820	19342	2822	0.9515	0.000
1141	2880	2822	0.901	-14.016
4298	19342	2822	0.9028	18.011
2880	4540	2822	0.9577	27.048
31183	46368	2829	0.9017	17.027
47084	71375	2830	0.8366	15.995
47084	74661	2830	0.9507	-17.026
45135	74661	2830	0.9116	-35.037
45135	47084	2830	0.9511	-18.011
51056	72463	2831	0.9299	35.977
19000	42366	2838	0.968	0.000
47463	53758	2840	0.9219	-29.027
9569	12945	2841	0.811	-31.042
12945	14918	2841	0.9069	17.027
12945	19767	2841	0.8916	-27.995
12945	22557	2841	0.7004	-72.021
9569	19767	2841	0.7207	-59.037
14918	19767	2841	0.8307	-45.021
19767	22557	2841	0.7372	-44.026
9569	14918	2841	0.8876	-14.016
14918	22557	2841	0.7018	-89.048
70806	78270	2843	0.7922	18.010
18907	42063	2844	0.7835	-28.031
82902	87781	2845	0.8058	-96.130
82902	97724	2845	0.8174	-96.131
87781	97724	2845	0.9867	-0.001
14727	21924	2847	0.7493	30.013
13618	14473	2850	0.8916	0.082
85468	88580	2852	0.8844	15.995
75629	75788	2854	0.9441	-32.028
50954	64419	2860	0.8821	-14.016
78555	83244	2866	0.75	21.022
14492	20816	2867	0.9257	-44.028
44164	66216	2869	0.8558	0.000
39288	55028	2871	0.9761	-44.026
39288	52868	2871	0.9493	44.026
86634	86915	2872	0.923	-88.053
81426	85918	2875	0.914	14.016
76623	81498	2882	0.9431	28.031
71388	78314	2883	0.8289	64.052
71388	84639	2883	0.8018	1.979
71388	84901	2883	0.7902	58.005
82315	84901	2883	0.816	-14.016
84639	84901	2883	0.8066	56.026
27878	30215	2885	0.7837	105.032
19169	26239	2885	0.8729	88.054
19169	30215	2885	0.8232	-17.025
26239	30215	2885	0.7932	-105.079
17940	18503	2889	0.8425	-18.010
84679	89579	2890	0.9777	-58.041
89094	89579	2890	0.9805	58.042
84679	89094	2890	0.9767	-116.084
11521	35434	2891	0.8098	-14.016
83716	89413	2893	0.9568	17.026
87868	89413	2893	0.8918	14.016
20602	26050	2896	0.7732	-28.031
15521	16663	2900	0.8629	49.534
5919	16663	2900	0.8589	-14.016
92831	94338	2902	0.8847	-74.018
17738	25560	2907	0.9525	-14.016
3230	17738	2907	0.8643	15.995
11686	40681	2909	0.8895	-147.068
40681	40866	2909	0.9407	33.984
12439	19405	2909	0.9223	-33.984
3868	19405	2909	0.9395	-14.016
32033	40866	2909	0.8865	-48.000
32106	40866	2909	0.923	15.995
24039	32033	2909	0.9297	-14.015
11686	19405	2909	0.8945	15.000
55588	65811	2911	0.9239	27.995
34359	55588	2911	0.8838	-28.031
7855	21094	2913	0.7597	-28.031
16230	21094	2913	0.8907	-14.016
7855	16230	2913	0.8906	-14.016
14924	16230	2913	0.8066	28.031
7855	27324	2913	0.7646	-30.047
